,OPEID6L,INSTNM,CITY,STABBR,ZIP,MENONLY,WOMENONLY,ADM_RATE_ALL,SAT_AVG_ALL,HIGHDEG,HBCU,PBI,HSI,NANTI,CCUGPROF,CCSIZSET,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,COSTT4_A,AVGFACSAL,C150_4,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,FEMALE,MN_EARN_WNE_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,GT_THRESHOLD_P10,CONTROL,Number of Unique Majors Offered (Bachelors,Co-Ed
5678,3511.0,Milligan University,Milligan,TN,37682,0.0,0.0,0.9923,1197.0,4,0.0,0.0,0.0,0.0,15.0,11.0,0.7843,0.0478,0.0551,0.0123,46072.0,6660.0,0.6464,0.6533,0.3333,0.6,1.0,0.6231155779,,,,0.7375,,,True
5679,6385.0,Chamberlain University-Nevada,Las Vegas,NV,89144,0.0,0.0,0.768,,3,0.0,0.0,0.0,0.0,5.0,6.0,0.313,0.0906,0.2461,0.2461,33769.0,8124.0,,,,,,0.8969863014,,,,0.8985,,,True
5680,6385.0,Chamberlain University-Michigan,Troy,MI,48084,0.0,0.0,0.768,,3,0.0,0.0,0.0,0.0,5.0,6.0,0.6419,0.1791,0.0543,0.0744,,8124.0,,,,,,0.8969863014,,,,0.8985,,,True
5681,6385.0,Chamberlain University-New Jersey,North Brunswick,NJ,08902,0.0,0.0,0.768,,3,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3069,0.3783,0.1887,0.0909,37272.0,7499.0,,,,,,0.8969863014,,,,0.8985,,,True
5682,7469.0,Hussian College-Los Angeles,Los Angeles,CA,90017-2019,0.0,0.0,0.9168,,4,0.0,0.0,0.0,0.0,-2.0,-2.0,0.6391,0.1429,0.0526,0.0301,61271.0,5719.0,0.45,0.4,1.0,1.0,0.5,0.6259541985,,,,0.4115,,,True
5683,38223.0,Paul Mitchell the School-Madison,Madison,WI,53717,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5263,0.2105,0.1316,0.0526,,,,,,,,PrivacySuppressed,,,,,,,True
5684,6725.0,The University of Tennessee Health Science Center,Memphis,TN,38163,0.0,0.0,,,4,0.0,0.0,0.0,0.0,11.0,12.0,0.7064,0.2018,0.0229,0.0275,,10940.0,,,,,,0.8888888889,,,,0.8931,,,True
5685,37893.0,Unitech Training Academy-New Orleans,New Orleans,LA,70123-0000,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1429,0.7792,0.039,0.0,,,,,,,,0.9341549296,,,,0.2364,,,True
5686,42052.0,Wade Gordon Hairdressing Academy-Lubbock,Lubbock,TX,79423-2125,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.4595,0.0135,0.4865,0.0,,,,,,,,0.9109947644,,,,,,,True
5687,41847.0,Protege Academy,Mt. Pleasant,MI,48858-2058,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8421,0.0,0.1053,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5688,1564.0,Emory University-Oxford College,Oxford,GA,30054,0.0,0.0,0.2103,1454.0,2,0.0,0.0,0.0,0.0,4.0,2.0,0.3062,0.0697,0.1014,0.3031,72604.0,8826.0,,,,,,0.6606479023,,,,0.8601,Public,2.0,True
5689,21553.0,The Chicago School of Professional Psychology at Xavier University of Louisiana,New Orleans,LA,70125-1056,0.0,0.0,0.101,,0,0.0,0.0,0.0,0.0,-2.0,-2.0,,,,,,9338.0,,,,,,0.8325123153,,,,0.7958,,,True
5690,5615.0,Southern Regional Technical College,Thomasville,GA,31792,0.0,0.0,,,2,0.0,0.0,0.0,0.0,1.0,3.0,0.54,0.3512,0.0807,0.0056,8935.0,4628.0,,,,,,0.7327281896,,,,0.4043,,,True
5691,30250.0,Texas College of Cosmetology-Lubbock,Lubbock,TX,79414-2532,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.433,0.0928,0.4742,0.0,,,,,,,,0.9141791045,,,,0.2734,,,True
5692,1083.0,University of Arizona-Sierra Vista,Sierra Vista,AZ,85635,0.0,0.0,0.8513,1220.0,4,0.0,0.0,0.0,0.0,7.0,6.0,0.3381,0.0458,0.5186,0.0287,,8020.0,,,,,,0.5628539071,,,,0.7968,"Private, nonprofit",65.0,True
5693,9412.0,Fortis College-Cuyahoga Falls,Cuyahoga Falls,OH,44221,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,1.0,0.4574,0.3878,0.0191,0.0504,25662.0,5356.0,,,,,,0.641943734,,,,0.4762,,,True
5694,25240.0,Jones Technical Institute,Jacksonville,FL,32256-0367,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,1.0,0.4933,0.2533,0.1493,0.008,26931.0,4262.0,,,,,,0.3930942895,,,,0.3168,,,True
5695,3634.0,Texas State Technical College,Waco,TX,76705,0.0,0.0,,,2,0.0,0.0,1.0,0.0,1.0,4.0,0.2846,0.0426,0.5496,0.004,17547.0,4579.0,,,,,,0.3626931058,,,,0.5717,,,True
5696,41714.0,Aveda Institute Portland-Vancouver Campus,Vancouver,WA,98661-7264,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.75,0.0128,0.0769,0.0449,,,,,,,,0.9443298969,,,,,,,True
5697,31150.0,Arizona College of Nursing-Las Vegas,Las Vegas,NV,89113,0.0,0.0,0.9293,,3,0.0,0.0,0.0,0.0,-2.0,-2.0,0.2011,0.2024,0.2332,0.2426,33581.0,7360.0,,,,,,0.8486707566,,,,0.4593,,,True
5698,23058.0,Florida Career College-Pembroke Pines,Pembroke Pines,FL,33024-6916,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,2.0,0.0251,0.3565,0.2012,0.0,,5327.0,,,,,,0.6401965163,,,,0.3998,,,True
5699,23058.0,Florida Career College-West Palm Beach,West Palm Beach,FL,33417-4326,0.0,0.0,,,1,0.0,0.0,0.0,0.0,4.0,2.0,0.046,0.3107,0.2129,0.0046,,4134.0,,,,,,0.6401965163,,,,0.3998,,,True
5700,23058.0,Florida Career College-Hialeah,Hialeah,FL,33012-7028,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,2.0,0.0136,0.2398,0.2979,0.0037,,4697.0,,,,,,0.6401965163,,,,0.3998,,,True
5701,23058.0,Florida Career College-Lauderdale Lakes,Lauderdale Lakes,FL,33319-5617,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,2.0,0.0105,0.3197,0.0382,0.0029,,4755.0,,,,,,0.6401965163,,,,0.3998,,,True
5702,23058.0,Florida Career College-Tampa,Tampa,FL,33619-8347,0.0,0.0,,,1,0.0,0.0,0.0,0.0,4.0,1.0,0.0327,0.1555,0.1091,0.0027,,4252.0,,,,,,0.6401965163,,,,0.3998,,,True
5703,23058.0,Florida Career College-Jacksonville,Jacksonville,FL,32244-6663,0.0,0.0,,,1,0.0,0.0,0.0,0.0,4.0,1.0,0.0673,0.3889,0.0673,0.0088,,4495.0,,,,,,0.6401965163,,,,0.3998,,,True
5704,23058.0,Florida Career College-Boynton Beach,Boynton Beach,FL,33426-8205,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,1.0,0.0308,0.279,0.0881,0.0029,,4874.0,,,,,,0.6401965163,,,,0.3998,,,True
5705,23058.0,Florida Career College-Margate,Margate,FL,33063-7011,0.0,0.0,,,1,0.0,0.0,0.0,0.0,4.0,2.0,0.025,0.3278,0.1111,0.0028,,4637.0,,,,,,0.6401965163,,,,0.3998,,,True
5706,23058.0,Florida Career College-Orlando,Orlando,FL,32807-3528,0.0,0.0,,,1,0.0,0.0,0.0,0.0,4.0,2.0,0.0513,0.2581,0.223,0.0108,,4353.0,,,,,,0.6401965163,,,,0.3998,,,True
5707,25593.0,United Education Institute - UEI College - Phoenix,Phoenix,AZ,85021-2718,0.0,0.0,,,1,0.0,0.0,0.0,0.0,10.0,6.0,0.0456,0.0598,0.236,0.0008,,,,,,,,0.6401965163,,,,0.3998,,,True
5708,23058.0,Florida Career College-Houston,Houston,TX,77090-1111,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,1.0,0.0156,0.2779,0.1186,0.0026,,4323.0,,,,,,0.6401965163,,,,0.3998,,,True
5709,38083.0,Aveda Institute-Madison,Madison,WI,53715-0000,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.83,0.09,0.06,0.02,,,,,,,,0.9007263923,,,,0.5556,,,True
5710,2043.0,Husson University,Bangor,ME,04401-2929,0.0,0.0,0.8466,1054.0,4,0.0,0.0,0.0,0.0,11.0,13.0,0.8378,0.0511,0.0125,0.0105,31303.0,7254.0,0.5764,0.5884,0.3514,0.6364,0.25,0.533425224,,,,0.7286,"Private, nonprofit",4.0,True
5711,41471.0,Tricoci University of Beauty Culture-Elgin,Elgin,IL,60123-9412,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5536,0.2054,0.1518,0.0536,,,,,,,,0.951951952,,,,,,,True
5712,21571.0,Concorde Career College-Southaven,Southaven,MS,38671,0.0,0.0,0.9804,,1,0.0,0.0,0.0,0.0,4.0,1.0,0.1193,0.7005,0.0355,0.0051,,2513.0,,,,,,0.9199706314,,,,0.3503,,,True
5713,8221.0,Universal Technical Institute-Southern California,Long Beach,CA,90808-1789,0.0,0.0,,,2,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1142,0.0288,0.544,0.0398,,5690.0,,,,,,0.0376457524,,,,0.7908,,,True
5714,3783.0,Northwest University-Center for Online and Extended Education,Kirkland,WA,98033,0.0,0.0,0.9277,1110.0,4,0.0,0.0,0.0,0.0,7.0,6.0,0.4774,0.0453,0.0976,0.0366,29793.0,,,,,,,0.6165254237,,,,0.7017,,,True
5715,12880.0,Celebrity Barber School,Monroe,LA,71201-5133,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,0.0,,,,,,,,0.7083333333,,,,,,,True
5716,42506.0,California Institute of Advanced Management,Alhambra,CA,91803,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,6083.0,,,,,,,,,,,,,True
5717,42484.0,Academy of Interactive Entertainment,Lafayette,LA,70506-4293,0.0,0.0,0.9135,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.6339,0.125,0.0357,0.0179,31459.0,4704.0,,,,,,0.2023809524,,,,,,,True
5718,41518.0,The Temple Annapolis-A Paul Mitchell Partner School,Annapolis,MD,21401-3833,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.6335,0.2461,0.0838,0.0052,,,,,,,,0.95,,,,,,,True
5719,39343.0,Yeshiva Zichron Aryeh,Far Rockaway,NY,11691-0000,0.0,0.0,1.0,,3,0.0,0.0,0.0,0.0,13.0,8.0,0.9286,0.0,0.0,0.0,,4393.0,0.3333,0.3333,,,,PrivacySuppressed,,,,,,,True
5720,42205.0,Butte County Regional Occupational Program,Chico,CA,95928-7191,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.4468,0.0,0.3404,0.0426,,,,,,,,PrivacySuppressed,,,,,,,True
5721,42220.0,Arclabs,Piedmont,SC,29673-6729,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3877,0.2663,0.2917,0.0072,,,,,,,,0.055,,,,,,,True
5722,42286.0,Top of the Line Barber College,Charleston,SC,29407-2228,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0816,0.8571,0.0408,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5723,42294.0,Midfield Institute of Cosmetology,Midfield,AL,35228-2233,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5724,42344.0,American Institute of Alternative Medicine,East Brunswick,NJ,08816,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5667,0.1667,0.1667,0.0333,,,,,,,,PrivacySuppressed,,,,,,,True
5725,42350.0,Felbry College School of Nursing,Columbus,OH,43231-2256,0.0,0.0,0.7172,,2,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0556,0.8889,0.0,0.0556,53478.0,5957.0,,,,,,0.8781512605,,,,,,,True
5726,42377.0,Regional Center for Border Health,Somerton,AZ,85350,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1237,0.0103,0.8144,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5727,42390.0,B-Unique Beauty and Barber Academy,Greenville,SC,29607-2314,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0667,0.8667,0.0,0.0667,,,,,,,,PrivacySuppressed,,,,,,,True
5728,42396.0,Kentucky Horseshoeing School,Richmond,KY,40475-1810,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8718,0.0256,0.0769,0.0,,,,,,,,0.25,,,,,,,True
5729,42406.0,Tri-State Barber College,Ashland,KY,41101-7746,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8125,0.125,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5730,42407.0,Image Maker Beauty Institute,Hendersonville,TN,37075-4488,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8519,0.0926,0.037,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5731,42423.0,Dalton Institute of Esthetics and Cosmetology,Dalton,GA,30720-8402,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.4805,0.0779,0.4286,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5732,42428.0,CAAN Academy of Nursing,Matteson,IL,60443-3821,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0164,0.8852,0.0656,0.0164,,,,,,,,PrivacySuppressed,,,,,,,True
5733,42429.0,Martinsburg College,Martinsburg,WV,25404-6204,0.0,0.0,1.0,,2,0.0,0.0,0.0,0.0,1.0,1.0,0.5299,0.204,0.1845,0.0219,,3875.0,,,,,,,,,,,,,True
5734,42431.0,Alhambra Medical University,Alhambra,CA,91803,0.0,0.0,,,4,0.0,0.0,0.0,0.0,7.0,6.0,0.0465,0.0233,0.0465,0.6977,,2167.0,,,,,,PrivacySuppressed,,,,,,,True
5735,42432.0,Central Yeshiva Beth Joseph,Brooklyn,NY,11230-6043,0.0,0.0,,,3,0.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,,3140.0,,,,,,PrivacySuppressed,,,,,,,True
5736,42433.0,Garden State Science and Technology Institute,Jersey City,NJ,07306-2714,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0364,0.3818,0.3455,0.0727,,,,,,,,0.8895348837,,,,,,,True
5737,42435.0,Barber Tech Academy,Orangeburg,SC,29115-6069,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0299,0.9403,0.0149,0.0,,,,,,,,0.2096774194,,,,,,,True
5738,42438.0,Abraham Lincoln University,Glendale,CA,91210,0.0,0.0,,,4,0.0,0.0,0.0,0.0,10.0,6.0,0.2174,0.087,0.3043,0.0725,,,,,,,,,,,,,,,True
5739,42441.0,Construction Training Center,Columbia,SC,29209,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,0.0,,,,,,,,0.1268656716,,,,,,,True
5740,42447.0,Med Academy,Hialeah,FL,33018-4937,0.0,0.0,,,2,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0789,0.0877,0.8333,0.0,,8481.0,,,,,,0.6,,,,,,,True
5741,42448.0,Huntington University of Health Sciences,Knoxville,TN,37918-8230,0.0,0.0,,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.7848,0.0506,0.0886,0.0127,27091.0,2257.0,,,,,,0.7916666667,,,,,,,True
5742,42449.0,Sonoran Desert Institute,Tempe,AZ,85281,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,2.0,0.7557,0.0393,0.1123,0.0078,19964.0,3885.0,,,,,,0.0263157895,,,,,,,True
5743,42456.0,Yeshivas Maharit D'Satmar,Monroe,NY,10950,0.0,0.0,,,3,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,25188.0,4111.0,0.4231,0.4231,,,,PrivacySuppressed,,,,,,,True
5744,42458.0,Natural Images Beauty College,Clute,TX,77531-3603,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.4186,0.0698,0.5116,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5745,42466.0,Textures Institute of Cosmetology,Indianapolis,IN,46268-3635,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5746,42467.0,Learning Bridge Career Institute,Houma,LA,70360-2816,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5763,0.4068,0.0169,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5747,42469.0,PiBerry Institute,Homestead,FL,33033-3215,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.5263,0.4737,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5748,42474.0,Ea La Mar's Cosmetology & Barber College,Kansas City,MO,64127-1912,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.2,0.64,0.12,0.0,,,,,,,,0.44,,,,,,,True
5749,42477.0,Regina Webb Academy,Bowling Green,KY,42104-4457,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.9231,0.0769,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5750,42482.0,DeHart Technical School,Modesto,CA,95356-9292,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.25,0.0658,0.5395,0.0395,,,,,,,,PrivacySuppressed,,,,,,,True
5751,42490.0,Medical Career & Technical College,Richmond,KY,40475-2614,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8958,0.0573,0.0208,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5752,42494.0,Center for Neurosomatic Studies,Clearwater,FL,33760,0.0,0.0,1.0,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8,0.1,0.1,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5753,42495.0,Lebanon College of Cosmetology,Lebanon,MO,65536-3800,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8667,0.0,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5754,42502.0,Focus Personal Training Institute,New York,NY,10001-6217,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1772,0.2658,0.3291,0.0253,,,,,,,,0.2637362637,,,,,,,True
5755,42503.0,Hair Academy School of Barbering & Beauty,Newark,DE,19713-2305,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.2188,0.4375,0.1563,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5756,42504.0,Fosbre Academy of Hair Design,Olympia,WA,98502-1018,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.7449,0.0714,0.0918,0.0306,,,,,,,,PrivacySuppressed,,,,,,,True
5757,42505.0,National Personal Training Institute,Orlando,FL,32817-1481,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3125,0.25,0.2813,0.0,,,,,,,,0.301369863,,,,,,,True
5758,42508.0,Mission Beauty Institute,Mission,TX,78572-4404,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5759,42514.0,Elim Bible Institute and College,Lima,NY,14485-9704,0.0,0.0,0.9683,1151.0,2,0.0,0.0,0.0,0.0,4.0,1.0,0.6667,0.0625,0.1667,0.0104,18330.0,2954.0,,,,,,0.4126984127,,,,,,,True
5760,42515.0,Beth Medrash of Asbury Park,Lakewood,NJ,08701-5842,0.0,0.0,0.4286,,3,0.0,0.0,0.0,0.0,11.0,8.0,0.92,0.0,0.0,0.0,19300.0,4514.0,0.25,0.25,,,,PrivacySuppressed,,,,,,,True
5761,42517.0,Hope College of Arts and Sciences,Pompano Beach,FL,33069-3240,0.0,0.0,,,2,0.0,0.0,0.0,0.0,11.0,6.0,0.0082,0.9508,0.0246,0.0164,,1933.0,,,,,,PrivacySuppressed,,,,,,,True
5762,42520.0,Yeshiva Gedolah Shaarei Shmuel,Lakewood,NJ,08701-3623,0.0,0.0,0.4,,3,0.0,0.0,0.0,0.0,15.0,8.0,0.9091,0.0,0.0,0.0,14900.0,4250.0,0.7778,0.7778,,,,PrivacySuppressed,,,,,,,True
5763,42523.0,Premier Barber Institute,Norristown,PA,19401-5163,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.322,0.4576,0.1356,0.0169,,,,,,,,0.2564102564,,,,,,,True
5764,42529.0,International Beauty Education Center,Airway Heights,WA,99001-0000,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8286,0.1143,0.0,0.0571,,,,,,,,PrivacySuppressed,,,,,,,True
5765,42536.0,Claremont Lincoln University,Claremont,CA,91711-4744,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,PrivacySuppressed,,,,,,,True
5766,42540.0,Phipps Academy of Barbering,Richton Park,IL,60471-1404,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.9825,0.0,0.0,,,,,,,,0.2166666667,,,,,,,True
5767,42553.0,Hoss Lee Academy,Roseville,CA,95661-5233,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.7333,0.0,0.1444,0.0222,,,,,,,,PrivacySuppressed,,,,,,,True
5768,42561.0,Indiana Wellness College,Indianapolis,IN,46290,0.0,0.0,0.7829,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.7246,0.1304,0.0652,0.0145,,,,,,,,0.7701149425,,,,,,,True
5769,42562.0,Kenny's Academy of Barbering,Indianapolis,IN,46222-2327,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.2263,0.6934,0.0146,0.0438,,,,,,,,0.1904761905,,,,,,,True
5770,42580.0,Seattle Film Institute,Seattle,WA,98119-1707,0.0,0.0,,,4,0.0,0.0,0.0,0.0,11.0,6.0,0.6027,0.0959,0.1096,0.0959,46181.0,5292.0,0.75,0.7143,1.0,,,PrivacySuppressed,,,,,,,True
5771,42568.0,Arkansas Colleges of Health Education,Fort Smith,AR,72916-0366,0.0,0.0,,,4,0.0,0.0,0.0,0.0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,True
5772,42593.0,Burrell College of Osteopathic Medicine,Las Cruces,NM,88001,0.0,0.0,,,4,0.0,0.0,0.0,0.0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,True
5773,42814.0,California Health Sciences University,Clovis,CA,93612,0.0,0.0,,,4,0.0,0.0,0.0,0.0,-2.0,-2.0,,,,,,11374.0,,,,,,,,,,,,,True
5774,,Christian Culinary Academy,Cannon Beach,OR,97110-1484,0.0,0.0,0.5714,,0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8571,0.0,0.0714,0.0714,,,,,,,,,,,,,,,True
5775,42760.0,Glitz School of Cosmetology,Las Cruces,NM,88001,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1546,0.0338,0.7633,0.0,,,,,,,,,,,,,,,True
5776,1822.0,Indiana Wesleyan University-National & Global,Marion,IN,46953,0.0,0.0,0.9147,1134.0,4,0.0,0.0,0.0,0.0,11.0,15.0,0.6294,0.2471,0.0545,0.0087,23591.0,7548.0,0.3833,0.4454,0.3021,0.3415,0.3333,0.7298892989,,,,0.8004,Public,32.0,True
5777,42636.0,Northeast Lakeview College,Universal City,TX,78145,0.0,0.0,,,2,0.0,0.0,1.0,0.0,1.0,2.0,0.2813,0.0938,0.5373,0.0279,11448.0,6960.0,,,,,,,,,,,,,True
5778,39655.0,Paul Mitchell the School-Jessup,Jessup,MD,20794,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3551,0.4928,0.1087,0.0,,,,,,,,,,,,0.5342,,,True
5779,42328.0,John Patrick University of Health and Applied Sciences,South Bend,IN,46601-2352,0.0,0.0,,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.5517,0.0862,0.1379,0.0345,,8833.0,,,,,,,,,,,,,True
5780,42597.0,University of Saint Katherine,San Marcos,CA,92069,0.0,0.0,0.6379,1061.0,3,0.0,0.0,1.0,0.0,-2.0,-2.0,0.2941,0.0966,0.4244,0.0378,40522.0,5244.0,,,,,,,,,,,,,True
5781,42248.0,Teachers College of San Joaquin,Stockton,CA,95206,0.0,0.0,,,4,0.0,0.0,0.0,0.0,11.0,6.0,0.4984,0.0427,0.2911,0.0696,,10711.0,,,,,,,,,,,,,True
5782,42577.0,Totally Cosmo School of Modern Cosmetology,Broken Bow,OK,74728,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.375,0.25,0.0625,0.0,,,,,,,,,,,,,,,True
5783,42551.0,U.S. Truck Driver Training School,Sterling Heights,MI,48312-4518,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.2093,0.6686,0.0,0.0407,,,,,,,,,,,,,,,True
5784,,University of the People,Pasadena,CA,91101,0.0,0.0,0.5714,,4,0.0,0.0,0.0,0.0,5.0,9.0,0.2401,0.1938,0.0785,0.1186,,,0.2327,0.75,0.5,,1.0,,,,,,,,True
5785,42092.0,South Dade Technical College-South Dade Skills Center Campus,HOMESTEAD,FL,33033-1412,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0515,0.2647,0.6765,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5786,42488.0,Wongu University of Oriental Medicine,Las Vegas,NV,89123-2836,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,True
5787,42555.0,Alabama School of Nail Technology & Cosmetology,Jackson,AL,36545-2718,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.52,0.44,0.0,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5788,42556.0,International Diving Institute,North Charleston,SC,29405-2206,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8933,0.04,0.04,0.0,,,,,,,,PrivacySuppressed,,,,,,,True
5789,5311.0,Tulsa Technology Center,Tulsa,OK,74145,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5609,0.1041,0.1486,0.0411,,,,,,,,0.4379391101,,,,0.538,,,True
5790,21801.0,Ross Medical Education Center-Elyria,Elyria,OH,44035,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3441,0.3441,0.2796,0.0,,,,,,,,0.9513715711,,,,0.4065,,,True
5791,22463.0,Ross Medical Education Center-Lafayette,Lafayette,IN,47905,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5934,0.1758,0.1758,0.0,,,,,,,,0.9550063371,,,,0.5286,,,True
5792,23397.0,Ross Medical Education Center-Midland,Midland,MI,48640,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.8529,0.0441,0.0588,0.0,,,,,,,,0.9421031902,,,,0.3909,,,True
